,freq,lbd,S,aux,idl
36787,306231026580050.94,9.789748e-07,-49.378429,,
36788,306237157737146.7,9.789552e-07,-49.2347708,,
36789,306243289139755.44,9.789356e-07,-49.3194965,,
36790,306249420787891.9,9.78916e-07,-49.4709542,,
36791,306255552681570.8,9.788964e-07,-49.530152,,
36792,306261684820806.9,9.788768e-07,-49.3581716,,
36793,306267817205614.9,9.788572e-07,-49.0566581,,
36794,306273949836009.56,9.788376e-07,-48.469443,,
36795,306280082712005.75,9.78818e-07,-47.4463125,,
36796,306286215833618.06,9.787984e-07,-45.3135852,,
36797,306292349200861.3,9.787788e-07,-41.6082691,,
36798,306298482813750.3,9.787592e-07,-35.1571526,,
36799,306304616672299.8,9.787396e-07,-28.9875889,,
36800,306310750776524.44,9.7872e-07,-27.6753108,,
36801,306316885126439.1,9.787004e-07,-31.0373426,,
36802,306323019722058.5,9.786808e-07,-37.1250124,,
36803,306329154563397.44,9.786612e-07,-42.539527,,
36804,306335289650470.6,9.786416e-07,-45.4676762,,
36805,306341424983292.8,9.78622e-07,-47.0555414,,
36806,306347560561878.8,9.786024e-07,-47.7656062,,
36807,306353696386243.5,9.785828e-07,-48.0819868,,
36808,306359832456401.4,9.785632e-07,-48.4558632,,
36809,306365968772367.44,9.785436e-07,-48.7088489,,
36810,306372105334156.3,9.78524e-07,-48.6447405,,
36811,306378242141782.94,9.785044e-07,-48.4126473,,
36812,306384379195261.94,9.784848e-07,-48.3351156,,
36813,306390516494608.06,9.784652e-07,-48.5408063,,
36814,306396654039836.25,9.784456e-07,-48.8086001,,
36815,306402791830961.2,9.78426e-07,-48.8112048,,
36816,306408929867997.6,9.784064e-07,-48.4464867,,
36817,306415068150960.3,9.783868e-07,-48.0371158,,
36818,306421206679864.1,9.783672e-07,-47.9541432,,
36819,306427345454723.8,9.783476e-07,-48.2175815,,
36820,306433484475554.25,9.78328e-07,-48.5221129,,
36821,306439623742370.0,9.783084e-07,-48.5326187,,
36822,306445763255186.0,9.782888e-07,-48.3195165,,
36823,306451903014017.0,9.782692e-07,-48.1787297,,
36824,306458043018877.8,9.782496e-07,-48.3127012,,
36825,306464183269783.2,9.7823e-07,-48.6255713,,
36826,306470323766747.94,9.782104e-07,-48.8901774,,
36827,306476464509786.8,9.781908e-07,-48.8775031,,
36828,306482605498914.75,9.781712e-07,-48.5346864,,
36829,306488746734146.3,9.781516e-07,-48.0579418,,
36830,306494888215496.44,9.78132e-07,-47.8193369,,
36831,306501029942979.94,9.781124e-07,-47.847152,,
36832,306507171916611.6,9.780928e-07,-47.9067438,,
36833,306513314136406.1,9.780732e-07,-47.7722635,,
36834,306519456602378.44,9.780536e-07,-47.5209617,,
36835,306525599314543.25,9.78034e-07,-47.4688157,,
36836,306531742272915.44,9.780144e-07,-47.7877794,,
36837,306537885477509.7,9.779948e-07,-48.3070032,,
36838,306544028928340.94,9.779752e-07,-48.6234392,,
36839,306550172625423.9,9.779556e-07,-48.5174194,,
36840,306556316568773.44,9.77936e-07,-48.1787475,,
36841,306562460758404.3,9.779164e-07,-47.9480654,,
36842,306568605194331.3,9.778968e-07,-48.0282487,,
36843,306574749876569.4,9.778772e-07,-48.3394878,,
36844,306580894805133.2,9.778576e-07,-48.6175867,,
36845,306587039980037.6,9.77838e-07,-48.6967852,,
36846,306593185401297.44,9.778184e-07,-48.5533352,,
36847,306599331068927.44,9.777988e-07,-48.3568103,,
36848,306605476982942.6,9.777792e-07,-48.3126673,,
36849,306611623143357.56,9.777596e-07,-48.4330329,,
36850,306617769550187.2,9.7774e-07,-48.5805983,,
36851,306623916203446.25,9.777204e-07,-48.5508535,,
36852,306630063103149.8,9.777008e-07,-48.287777,,
36853,306636210249312.4,9.776812e-07,-48.0510734,,
36854,306642357641948.94,9.776616e-07,-48.0714624,,
36855,306648505281074.25,9.77642e-07,-48.3546241,,
36856,306654653166703.25,9.776224e-07,-48.6099784,,
36857,306660801298850.6,9.776028e-07,-48.5444183,,
36858,306666949677531.25,9.775832e-07,-48.1926248,,
36859,306673098302760.0,9.775636e-07,-47.8697117,,
36860,306679247174551.75,9.77544e-07,-47.8380566,,
36861,306685396292921.2,9.775244e-07,-48.0792328,,
36862,306691545657883.2,9.775048e-07,-48.3408391,,
36863,306697695269452.6,9.774852e-07,-48.3758282,,
36864,306703845127644.44,9.774656e-07,-48.1546173,,
36865,306709995232473.2,9.77446e-07,-47.8582294,,
36866,306716145583953.94,9.774264e-07,-47.7163669,,
36867,306722296182101.44,9.774068e-07,-47.7175904,,
36868,306728447026930.56,9.773872e-07,-47.4083632,,
36869,306734598118456.2,9.773676e-07,-45.6498468,,
36870,306740749456693.0,9.77348e-07,-43.1108857,,
36871,306746901041656.0,9.773284e-07,-40.0902285,,
36872,306753052873359.94,9.773088e-07,-35.5669651,,
36873,306759204951819.8,9.772892e-07,-29.1014762,,
36874,306765357277050.25,9.772696e-07,-22.6987852,,
36875,306771509849066.25,9.7725e-07,-20.50958,,
36876,306777662667882.56,9.772304e-07,-23.3153105,,
36877,306783815733514.25,9.772108e-07,-30.1303357,,
36878,306789969045975.9,9.771912e-07,-36.0859056,,
36879,306796122605282.44,9.771716e-07,-39.9949625,,
36880,306802276411448.75,9.77152e-07,-43.0946905,,
36881,306808430464489.8,9.771324e-07,-45.2614106,,
36882,306814584764420.25,9.771128e-07,-45.9885518,,
36883,306820739311255.06,9.770932e-07,-46.5305629,,
36884,306826894105009.06,9.770736e-07,-47.1114948,,
36885,306833049145697.2,9.77054e-07,-47.5221949,,
36886,306839204433334.2,9.770344e-07,-47.7317042,,
36887,306845359967934.94,9.770148e-07,-47.696355,,
36888,306851515749514.4,9.769952e-07,-47.516593,,
36889,306857671778087.44,9.769756e-07,-47.4825529,,
36890,306863828053668.75,9.76956e-07,-47.7346075,,
36891,306869984576273.3,9.769364e-07,-48.0841557,,
36892,306876141345916.0,9.769168e-07,-48.1847389,,
36893,306882298362611.75,9.768972e-07,-47.9185314,,
36894,306888455626375.3,9.768776e-07,-47.604479,,
36895,306894613137221.56,9.76858e-07,-47.6120733,,
36896,306900770895165.44,9.768384e-07,-47.967977,,
36897,306906928900221.9,9.768188e-07,-48.4173408,,
36898,306913087152405.56,9.767992e-07,-48.6681547,,
36899,306919245651731.44,9.767796e-07,-48.5704094,,
36900,306925404398214.5,9.7676e-07,-48.290861,,
36901,306931563391869.56,9.767404e-07,-48.1602195,,
36902,306937722632711.44,9.767208e-07,-48.3125352,,
36903,306943882120755.06,9.767012e-07,-48.6463592,,
36904,306950041856015.3,9.766816e-07,-48.8781505,,
36905,306956201838507.1,9.76662e-07,-48.800799,,
36906,306962362068245.25,9.766424e-07,-48.5321311,,
36907,306968522545244.7,9.766228e-07,-48.4190083,,
36908,306974683269520.3,9.766032e-07,-48.5781035,,
36909,306980844241087.0,9.765836e-07,-48.8734265,,
36910,306987005459959.6,9.76564e-07,-48.9794477,,
36911,306993166926153.06,9.765444e-07,-48.7747088,,
36912,306999328639682.25,9.765248e-07,-48.4209196,,
36913,307005490600562.1,9.765052e-07,-48.2826234,,
36914,307011652808807.44,9.764856e-07,-48.509317,,
36915,307017815264433.2,9.76466e-07,-48.934537,,
36916,307023977967454.2,9.764464e-07,-49.2267893,,
36917,307030140917885.56,9.764268e-07,-49.2010227,,
36918,307036304115741.9,9.764072e-07,-48.8718831,,
36919,307042467561038.25,9.763876e-07,-48.5227085,,
36920,307048631253789.56,9.76368e-07,-48.3327511,,
36921,307054795194010.6,9.763484e-07,-48.4326082,,
36922,307060959381716.5,9.763288e-07,-48.7217008,,
36923,307067123816921.94,9.763092e-07,-48.8498959,,
36924,307073288499641.9,9.762896e-07,-48.6507379,,
36925,307079453429891.3,9.7627e-07,-48.3608967,,
36926,307085618607685.1,9.762504e-07,-48.2702882,,
36927,307091784033038.06,9.762308e-07,-48.5181712,,
36928,307097949705965.25,9.762112e-07,-48.8047846,,
36929,307104115626481.5,9.761916e-07,-48.7337978,,
36930,307110281794601.8,9.76172e-07,-48.3816054,,
36931,307116448210340.94,9.761524e-07,-48.1016653,,
36932,307122614873713.9,9.761328e-07,-48.1787603,,
36933,307128781784735.6,9.761132e-07,-48.5228115,,
36934,307134948943421.0,9.760936e-07,-48.7683263,,
36935,307141116349784.94,9.76074e-07,-48.6466066,,
36936,307147284003842.4,9.760544e-07,-48.2467812,,
36937,307153451905608.25,9.760348e-07,-47.9181005,,
36938,307159620055097.5,9.760152e-07,-47.951194,,
36939,307165788452325.0,9.759956e-07,-48.3041487,,
36940,307171957097305.7,9.75976e-07,-48.6152685,,
36941,307178125990054.44,9.759564e-07,-48.6097417,,
36942,307184295130586.4,9.759368e-07,-48.3795141,,
36943,307190464518916.2,9.759172e-07,-48.2257833,,
36944,307196634155058.9,9.758976e-07,-48.3728789,,
36945,307202804039029.44,9.75878e-07,-48.7204485,,
36946,307208974170842.9,9.758584e-07,-48.9063309,,
36947,307215144550513.9,9.758388e-07,-48.747971,,
36948,307221315178057.56,9.758192e-07,-48.4841481,,
36949,307227486053488.8,9.757996e-07,-48.4890598,,
36950,307233657176822.7,9.7578e-07,-48.8216878,,
36951,307239828548073.9,9.757604e-07,-49.2301297,,
36952,307246000167257.5,9.757408e-07,-49.3868435,,
36953,307252172034388.5,9.757212e-07,-49.1906267,,
36954,307258344149481.8,9.757016e-07,-48.8969088,,
36955,307264516512552.25,9.75682e-07,-48.7579716,,
36956,307270689123614.9,9.756624e-07,-48.5668748,,
36957,307276861982684.6,9.756428e-07,-47.8669749,,
36958,307283035089776.5,9.756232e-07,-46.842485,,
36959,307289208444905.3,9.756036e-07,-43.8731123,,
36960,307295382048086.06,9.75584e-07,-36.0335478,,
36961,307301555899333.75,9.755644e-07,-30.6852582,,
36962,307307729998663.3,9.755448e-07,-29.8324864,,
36963,307313904346089.7,9.755252e-07,-33.3742774,,
36964,307320078941627.8,9.755056e-07,-38.9534847,,
36965,307326253785292.6,9.75486e-07,-43.434064,,
36966,307332428877099.25,9.754664e-07,-46.3737054,,
36967,307338604217062.4,9.754468e-07,-48.0076664,,
36968,307344779805197.1,9.754272e-07,-49.0184701,,
36969,307350955641518.44,9.754076e-07,-49.602497,,
36970,307357131726041.3,9.75388e-07,-49.875533,,
36971,307363308058780.7,9.753684e-07,-49.7986075,,
36972,307369484639751.44,9.753488e-07,-49.5208283,,
36973,307375661468968.6,9.753292e-07,-49.337561,,
36974,307381838546447.2,9.753096e-07,-49.4435909,,
36975,307388015872202.1,9.7529e-07,-49.7326589,,
36976,307394193446248.4,9.752704e-07,-49.9446345,,
36977,307400371268600.8,9.752508e-07,-49.8700884,,
36978,307406549339274.6,9.752312e-07,-49.5860304,,
36979,307412727658284.6,9.752116e-07,-49.3314513,,
36980,307418906225645.8,9.75192e-07,-49.3209639,,
36981,307425085041373.2,9.751724e-07,-49.5299569,,
36982,307431264105481.7,9.751528e-07,-49.6193802,,
36983,307437443417986.4,9.751332e-07,-49.3417493,,
36984,307443622978902.1,9.751136e-07,-48.8383846,,
36985,307449802788244.0,9.75094e-07,-48.4416984,,
36986,307455982846026.9,9.750744e-07,-48.4086438,,
36987,307462163152265.94,9.750548e-07,-48.583842,,
36988,307468343706975.94,9.750352e-07,-48.7219311,,
36989,307474524510171.94,9.750156e-07,-48.6829282,,
36990,307480705561868.94,9.74996e-07,-48.5456835,,
36991,307486886862082.0,9.749764e-07,-48.5078116,,
36992,307493068410826.0,9.749568e-07,-48.6662469,,
36993,307499250208115.94,9.749372e-07,-48.9431597,,
36994,307505432253966.9,9.749176e-07,-49.1024882,,
36995,307511614548393.8,9.74898e-07,-49.0328028,,
36996,307517797091411.6,9.748784e-07,-48.7856211,,
36997,307523979883035.4,9.748588e-07,-48.6410246,,
36998,307530162923280.06,9.748392e-07,-48.8006251,,
36999,307536346212160.7,9.748196e-07,-49.1182166,,
37000,307542529749692.25,9.748e-07,-49.2230908,,
37001,307548713535889.7,9.747804e-07,-48.9743091,,
37002,307554897570768.1,9.747608e-07,-48.6383477,,
37003,307561081854342.5,9.747412e-07,-48.5522571,,
37004,307567266386627.75,9.747216e-07,-48.7737513,,
37005,307573451167638.94,9.74702e-07,-48.9577473,,
37006,307579636197391.06,9.746824e-07,-48.9171358,,
37007,307585821475899.2,9.746628e-07,-48.6970397,,
37008,307592007003178.2,9.746432e-07,-48.4947191,,
37009,307598192779243.2,9.746236e-07,-48.5060899,,
37010,307604378804109.1,9.74604e-07,-48.62092,,
37011,307610565077791.1,9.745844e-07,-48.7467029,,
37012,307616751600304.06,9.745648e-07,-48.6978121,,
37013,307622938371663.0,9.745452e-07,-48.4850434,,
37014,307629125391882.94,9.745256e-07,-48.3213334,,
37015,307635312660979.0,9.74506e-07,-48.4470711,,
37016,307641500178966.06,9.744864e-07,-48.6797617,,
37017,307647687945859.2,9.744668e-07,-48.6820661,,
37018,307653875961673.44,9.744472e-07,-48.4148022,,
37019,307660064226423.8,9.744276e-07,-47.9244091,,
37020,307666252740125.3,9.74408e-07,-47.7034985,,
37021,307672441502792.94,9.743884e-07,-47.7256584,,
37022,307678630514441.75,9.743688e-07,-47.6338541,,
37023,307684819775086.75,9.743492e-07,-47.3339263,,
37024,307691009284743.06,9.743296e-07,-46.7611876,,
37025,307697199043425.6,9.7431e-07,-45.853687,,
37026,307703389051149.44,9.742904e-07,-44.8985998,,
37027,307709579307929.56,9.742708e-07,-41.8773357,,
37028,307715769813781.1,9.742512e-07,-36.4273936,,
37029,307721960568719.0,9.742316e-07,-29.5992693,,
37030,307728151572758.25,9.74212e-07,-23.0491052,,
37031,307734342825914.0,9.741924e-07,-18.0098067,,
37032,307740534328201.3,9.741728e-07,-14.1957,,
37033,307746726079635.1,9.741532e-07,-10.0140716,,
37034,307752918080230.44,9.741336e-07,-2.43028325,,
37035,307759110330002.44,9.74114e-07,3.41193766,,
37036,307765302828966.06,9.740944e-07,6.64863458,,
37037,307771495577136.4,9.740748e-07,6.12858807,,
37038,307777688574528.44,9.740552e-07,1.74673688,,
37039,307783881821157.25,9.740356e-07,-4.7456444,,
37040,307790075317037.94,9.74016e-07,-9.82939549,,
37041,307796269062185.44,9.739964e-07,-14.6129582,,
37042,307802463056614.9,9.739768e-07,-19.3396135,,
37043,307808657300341.3,9.739572e-07,-23.031907,,
37044,307814851793379.8,9.739376e-07,-25.7006892,,
37045,307821046535745.3,9.73918e-07,-28.9495889,,
37046,307827241527452.94,9.738984e-07,-34.6388535,,
37047,307833436768517.8,9.738788e-07,-40.1346745,,
37048,307839632258954.94,9.738592e-07,-43.7529354,,
37049,307845827998779.25,9.738396e-07,-45.5325643,,
37050,307852023988006.0,9.7382e-07,-46.4372238,,
37051,307858220226650.1,9.738004e-07,-46.8045329,,
37052,307864416714726.8,9.737808e-07,-47.2007635,,
37053,307870613452250.94,9.737612e-07,-47.5221296,,
37054,307876810439237.7,9.737416e-07,-47.7053694,,
37055,307883007675702.06,9.73722e-07,-47.8843366,,
37056,307889205161659.25,9.737024e-07,-47.9721385,,
37057,307895402897124.2,9.736828e-07,-48.2092559,,
37058,307901600882112.0,9.736632e-07,-48.417265,,
37059,307907799116637.75,9.736436e-07,-48.5590778,,
37060,307913997600716.5,9.73624e-07,-48.4183565,,
37061,307920196334363.3,9.736044e-07,-48.2701361,,
37062,307926395317593.3,9.735848e-07,-48.3256547,,
37063,307932594550421.44,9.735652e-07,-48.5168428,,
37064,307938794032863.0,9.735456e-07,-48.6878819,,
37065,307944993764932.9,9.73526e-07,-48.7832934,,
37066,307951193746646.1,9.735064e-07,-48.6847888,,
37067,307957393978018.0,9.734868e-07,-48.4520294,,
37068,307963594459063.5,9.734672e-07,-48.3756298,,
37069,307969795189797.6,9.734476e-07,-48.5281149,,
37070,307975996170235.5,9.73428e-07,-48.7620391,,
37071,307982197400392.25,9.734084e-07,-48.8902008,,
37072,307988398880282.94,9.733888e-07,-48.8369119,,
37073,307994600609922.75,9.733692e-07,-48.6926695,,
37074,308000802589326.56,9.733496e-07,-48.7360679,,
37075,308007004818509.6,9.7333e-07,-48.9746895,,
37076,308013207297487.0,9.733104e-07,-49.1708882,,
37077,308019410026273.75,9.732908e-07,-49.1272292,,
37078,308025613004885.0,9.732712e-07,-48.9250483,,
37079,308031816233335.75,9.732516e-07,-48.8241199,,
37080,308038019711641.2,9.73232e-07,-48.9363845,,
37081,308044223439816.44,9.732124e-07,-49.1482097,,
37082,308050427417876.5,9.731928e-07,-49.3241373,,
37083,308056631645836.5,9.731732e-07,-49.3225268,,
37084,308062836123711.56,9.731536e-07,-49.1818638,,
37085,308069040851516.9,9.73134e-07,-49.0627337,,
37086,308075245829267.4,9.731144e-07,-49.1176214,,
37087,308081451056978.2,9.730948e-07,-49.3296027,,
37088,308087656534664.5,9.730752e-07,-49.5501058,,
37089,308093862262341.44,9.730556e-07,-49.5621842,,
37090,308100068240024.0,9.73036e-07,-49.3769695,,
37091,308106274467727.4,9.730164e-07,-49.2323984,,
37092,308112480945466.6,9.729968e-07,-49.3037335,,
37093,308118687673256.94,9.729772e-07,-49.5077542,,
37094,308124894651113.25,9.729576e-07,-49.6316315,,
37095,308131101879050.9,9.72938e-07,-49.5273567,,
37096,308137309357084.8,9.729184e-07,-49.3396479,,
37097,308143517085230.25,9.728988e-07,-49.3203374,,
37098,308149725063502.25,9.728792e-07,-49.495826,,
37099,308155933291915.94,9.728596e-07,-49.7534362,,
37100,308162141770486.4,9.7284e-07,-49.8594302,,
37101,308168350499228.9,9.728204e-07,-49.7492994,,
37102,308174559478158.3,9.728008e-07,-49.4660302,,
37103,308180768707290.0,9.727812e-07,-49.2132512,,
37104,308186978186638.94,9.727616e-07,-49.1584106,,
37105,308193187916220.4,9.72742e-07,-49.309602,,
37106,308199397896049.3,9.727224e-07,-49.490299,,
37107,308205608126140.9,9.727028e-07,-49.4832387,,
37108,308211818606510.3,9.726832e-07,-49.2410017,,
37109,308218029337172.7,9.726636e-07,-48.9948477,,
37110,308224240318143.1,9.72644e-07,-49.0071414,,
37111,308230451549436.75,9.726244e-07,-49.2499917,,
37112,308236663031068.7,9.726048e-07,-49.4408943,,
37113,308242874763054.2,9.725852e-07,-49.3596821,,
37114,308249086745408.25,9.725656e-07,-49.111552,,
37115,308255298978146.0,9.72546e-07,-48.9774376,,
37116,308261511461282.7,9.725264e-07,-49.0674681,,
37117,308267724194833.44,9.725068e-07,-49.0162238,,
37118,308273937178813.25,9.724872e-07,-48.1907976,,
37119,308280150413237.44,9.724676e-07,-46.0970211,,
37120,308286363898121.0,9.72448e-07,-44.2371776,,
37121,308292577633479.2,9.724284e-07,-37.1236524,,
37122,308298791619327.2,9.724088e-07,-30.8672064,,
37123,308305005855680.0,9.723892e-07,-28.7435471,,
37124,308311220342552.9,9.723696e-07,-30.4288154,,
37125,308317435079960.9,9.7235e-07,-35.7407218,,
37126,308323650067919.3,9.723304e-07,-41.5813948,,
37127,308329865306443.2,9.723108e-07,-45.1111307,,
37128,308336080795547.7,9.722912e-07,-47.3439869,,
37129,308342296535247.94,9.722716e-07,-48.8467885,,
37130,308348512525559.25,9.72252e-07,-49.3176464,,
37131,308354728766496.56,9.722324e-07,-49.3006598,,
37132,308360945258075.2,9.722128e-07,-49.232445,,
37133,308367162000310.2,9.721932e-07,-49.3539286,,
37134,308373378993216.9,9.721736e-07,-49.7396367,,
37135,308379596236810.25,9.72154e-07,-50.0814981,,
37136,308385813731105.5,9.721344e-07,-50.1326581,,
37137,308392031476117.8,9.721148e-07,-49.9739427,,
37138,308398249471862.44,9.720952e-07,-49.7403741,,
37139,308404467718354.44,9.720756e-07,-49.6893525,,
37140,308410686215608.94,9.72056e-07,-49.9431019,,
37141,308416904963641.25,9.720364e-07,-50.3227784,,
37142,308423123962466.5,9.720168e-07,-50.5287727,,
37143,308429343212099.8,9.719972e-07,-50.4825291,,
37144,308435562712556.3,9.719776e-07,-50.396214,,
37145,308441782463851.3,9.71958e-07,-50.5319274,,
37146,308448002465999.94,9.719384e-07,-50.8906401,,
37147,308454222719017.25,9.719188e-07,-51.1667066,,
37148,308460443222918.56,9.718992e-07,-51.0805702,,
37149,308466663977719.0,9.718796e-07,-50.7736699,,
37150,308472884983433.9,9.7186e-07,-50.6271902,,
37151,308479106240078.1,9.718404e-07,-50.8149862,,
37152,308485327747667.06,9.718208e-07,-51.181487,,
37153,308491549506215.9,9.718012e-07,-51.4322103,,
37154,308497771515739.75,9.717816e-07,-51.3785456,,
37155,308503993776253.9,9.71762e-07,-51.0954236,,
37156,308510216287773.4,9.717424e-07,-50.8834872,,
37157,308516439050313.5,9.717228e-07,-50.899955,,
37158,308522662063889.5,9.717032e-07,-51.1416008,,
37159,308528885328516.44,9.716836e-07,-51.3931381,,
37160,308535108844209.5,9.71664e-07,-51.3905596,,
37161,308541332610984.0,9.716444e-07,-51.0902792,,
37162,308547556628855.1,9.716248e-07,-50.7860131,,
37163,308553780897837.94,9.716052e-07,-50.7688839,,
37164,308560005417947.75,9.715856e-07,-51.1039927,,
37165,308566230189199.7,9.71566e-07,-51.4233996,,
37166,308572455211609.06,9.715464e-07,-51.4307989,,
37167,308578680485190.94,9.715268e-07,-51.0560321,,
37168,308584906009960.6,9.715072e-07,-50.6452858,,
37169,308591131785933.25,9.714876e-07,-50.5305433,,
37170,308597357813124.06,9.71468e-07,-50.7133622,,
37171,308603584091548.25,9.714484e-07,-50.9664085,,
37172,308609810621221.0,9.714288e-07,-51.0254856,,
37173,308616037402157.56,9.714092e-07,-50.8436709,,
37174,308622264434373.2,9.713896e-07,-50.6212851,,
37175,308628491717883.0,9.7137e-07,-50.5875533,,
37176,308634719252702.25,9.713504e-07,-50.7969933,,
37177,308640947038846.06,9.713308e-07,-51.0781599,,
37178,308647175076329.75,9.713112e-07,-51.1648279,,
37179,308653403365168.6,9.712916e-07,-50.9693886,,
37180,308659631905377.7,9.71272e-07,-50.6856524,,
37181,308665860696972.25,9.712524e-07,-50.694498,,
37182,308672089739967.56,9.712328e-07,-51.0159567,,
37183,308678319034378.9,9.712132e-07,-51.3333321,,
37184,308684548580221.3,9.711936e-07,-51.2679985,,
37185,308690778377510.1,9.71174e-07,-50.9249362,,
37186,308697008426260.5,9.711544e-07,-50.7027805,,
37187,308703238726487.8,9.711348e-07,-50.8161637,,
37188,308709469278207.2,9.711152e-07,-51.1394532,,
37189,308715700081433.8,9.710956e-07,-51.2856898,,
37190,308721931136182.94,9.71076e-07,-50.8823237,,
37191,308728162442469.9,9.710564e-07,-49.6340871,,
37192,308734394000309.75,9.710368e-07,-47.5008688,,
37193,308740625809717.9,9.710172e-07,-45.3291486,,
37194,308746857870709.44,9.709976e-07,-39.9147071,,
37195,308753090183299.75,9.70978e-07,-32.9837991,,
37196,308759322747503.94,9.709584e-07,-27.3295888,,
37197,308765555563337.25,9.709388e-07,-25.8574227,,
37198,308771788630815.0,9.709192e-07,-28.9679018,,
37199,308778021949952.44,9.708996e-07,-36.1216464,,
37200,308784255520764.7,9.7088e-07,-41.6877776,,
37201,308790489343267.06,9.708604e-07,-45.3710208,,
37202,308796723417474.8,9.708408e-07,-47.9502015,,
37203,308802957743403.25,9.708212e-07,-49.332294,,
37204,308809192321067.44,9.708016e-07,-50.0197985,,
37205,308815427150482.8,9.70782e-07,-50.8583669,,
37206,308821662231664.5,9.707624e-07,-51.6132753,,
37207,308827897564627.9,9.707428e-07,-51.8116685,,
37208,308834133149388.0,9.707232e-07,-51.5880081,,
37209,308840368985960.3,9.707036e-07,-51.3451414,,
37210,308846605074359.94,9.70684e-07,-51.3001769,,
37211,308852841414602.25,9.706644e-07,-51.4848661,,
37212,308859078006702.4,9.706448e-07,-51.706885,,
37213,308865314850675.6,9.706252e-07,-51.7787819,,
37214,308871551946537.25,9.706056e-07,-51.5869689,,
37215,308877789294302.6,9.70586e-07,-51.3607133,,
37216,308884026893986.9,9.705664e-07,-51.3613406,,
37217,308890264745605.25,9.705468e-07,-51.6130693,,
37218,308896502849173.06,9.705272e-07,-51.8186678,,
37219,308902741204705.7,9.705076e-07,-51.7410834,,
37220,308908979812218.2,9.70488e-07,-51.4429257,,
37221,308915218671725.94,9.704684e-07,-51.2696629,,
37222,308921457783244.2,9.704488e-07,-51.3571762,,
37223,308927697146788.2,9.704292e-07,-51.6569104,,
37224,308933936762373.4,9.704096e-07,-51.8625472,,
37225,308940176630014.75,9.7039e-07,-51.7742696,,
37226,308946416749727.7,9.703704e-07,-51.4638905,,
37227,308952657121527.56,9.703508e-07,-51.1667035,,
37228,308958897745429.6,9.703312e-07,-51.066254,,
37229,308965138621449.0,9.703116e-07,-51.2258179,,
37230,308971379749601.1,9.70292e-07,-51.4619738,,
37231,308977621129901.25,9.702724e-07,-51.5524498,,
37232,308983862762364.6,9.702528e-07,-51.3645686,,
37233,308990104647006.5,9.702332e-07,-51.1079574,,
37234,308996346783842.25,9.702136e-07,-51.0199247,,
37235,309002589172887.06,9.70194e-07,-51.2042157,,
37236,309008831814156.3,9.701744e-07,-51.4521567,,
37237,309015074707665.2,9.701548e-07,-51.4407076,,
37238,309021317853429.06,9.701352e-07,-51.1887991,,
37239,309027561251463.2,9.701156e-07,-50.9980135,,
37240,309033804901782.94,9.70096e-07,-51.1059525,,
37241,309040048804403.44,9.700764e-07,-51.4287455,,
37242,309046292959340.1,9.700568e-07,-51.663768,,
37243,309052537366608.2,9.700372e-07,-51.5725078,,
37244,309058782026223.06,9.700176e-07,-51.3440418,,
37245,309065026938199.9,9.69998e-07,-51.1717502,,
37246,309071272102554.0,9.699784e-07,-51.2387351,,
37247,309077517519300.8,9.699588e-07,-51.4896339,,
37248,309083763188455.56,9.699392e-07,-51.7268971,,
37249,309090009110033.44,9.699196e-07,-51.7524992,,
37250,309096255284049.9,9.699e-07,-51.5344368,,
37251,309102501710520.2,9.698804e-07,-51.3690313,,
37252,309108748389459.6,9.698608e-07,-51.4859863,,
37253,309114995320883.5,9.698412e-07,-51.8102317,,
37254,309121242504807.06,9.698216e-07,-51.9639394,,
37255,309127489941245.7,9.69802e-07,-51.7833501,,
37256,309133737630214.8,9.697824e-07,-51.5125662,,
37257,309139985571729.5,9.697628e-07,-51.5040506,,
37258,309146233765805.2,9.697432e-07,-51.7798043,,
37259,309152482212457.25,9.697236e-07,-52.0884296,,
37260,309158730911700.94,9.69704e-07,-52.1005958,,
37261,309164979863551.5,9.696844e-07,-51.8645936,,
37262,309171229068024.3,9.696648e-07,-51.6236627,,
37263,309177478525134.75,9.696452e-07,-51.6072232,,
37264,309183728234898.1,9.696256e-07,-51.7695783,,
37265,309189978197329.6,9.69606e-07,-51.9767638,,
37266,309196228412444.75,9.695864e-07,-51.9949191,,
37267,309202478880258.7,9.695668e-07,-51.7622862,,
37268,309208729600786.9,9.695472e-07,-51.5215817,,
37269,309214980574044.5,9.695276e-07,-51.5047721,,
37270,309221231800047.06,9.69508e-07,-51.6924593,,
37271,309227483278809.7,9.694884e-07,-51.8168942,,
37272,309233735010347.9,9.694688e-07,-51.6871447,,
37273,309239986994677.0,9.694492e-07,-51.3958327,,
37274,309246239231812.2,9.694296e-07,-51.2845564,,
37275,309252491721768.9,9.6941e-07,-51.4297254,,
37276,309258744464562.44,9.693904e-07,-51.4904418,,
37277,309264997460208.25,9.693708e-07,-50.7487214,,
37278,309271250708721.44,9.693512e-07,-49.1114444,,
37279,309277504210117.56,9.693316e-07,-46.4466044,,
37280,309283757964411.8,9.69312e-07,-43.5960954,,
37281,309290011971619.75,9.692924e-07,-35.5558193,,
37282,309296266231756.44,9.692728e-07,-30.6248469,,
37283,309302520744837.4,9.692532e-07,-30.3680224,,
37284,309308775510877.8,9.692336e-07,-34.7394027,,
37285,309315030529893.3,9.69214e-07,-40.485266,,
37286,309321285801899.0,9.691944e-07,-44.9880527,,
37287,309327541326910.25,9.691748e-07,-47.8438067,,
