freq,lbd,S,aux,idl,mu
273874508237636.25,1.0946344e-06,-57.6406784,,,-11.523323393736387
273879412191393.72,1.0946148e-06,-57.7711808,,,-11.518405882514841
273884316320773.2,1.0945952e-06,-57.6585789,,,-11.51348819518577
273889220625784.1,1.0945756e-06,-57.4785035,,,-11.508570331739714
273894125106435.88,1.094556e-06,-57.3443207,,,-11.503652292167203
273899029762737.9,1.0945364e-06,-57.3686704,,,-11.498734076458842
273903934594699.7,1.0945168e-06,-57.5930267,,,-11.4938156846051
273908839602330.62,1.0944972e-06,-57.9138185,,,-11.488897116596549
273913744785640.25,1.0944776e-06,-58.1869746,,,-11.483978372423628
273918650144637.8,1.094458e-06,-58.417036,,,-11.479059452077063
273923555679332.88,1.0944384e-06,-58.4174339,,,-11.474140355547267
273928461389734.88,1.0944188e-06,-58.4471139,,,-11.469221082824772
273933367275853.28,1.0943992e-06,-58.4933197,,,-11.464301633900087
273938273337697.47,1.0943796e-06,-58.6659795,,,-11.459382008763807
273943179575276.88,1.09436e-06,-58.9408801,,,-11.454462207406474
273948085988600.97,1.0943404e-06,-59.1220864,,,-11.449542229818588
273952992577679.25,1.0943208e-06,-59.2017372,,,-11.444622075990624
273957899342521.03,1.0943012e-06,-59.1218723,,,-11.439701745913247
273962806283135.9,1.0942816e-06,-58.8710727,,,-11.434781239576832
273967713399533.2,1.094262e-06,-58.6127329,,,-11.429860556972045
273972620691722.44,1.0942424e-06,-58.4524085,,,-11.424939698089293
273977528159713.0,1.0942228e-06,-58.3817944,,,-11.42001866291921
273982435803514.4,1.0942032e-06,-58.3504395,,,-11.415097451452235
273987343623136.0,1.0941836e-06,-58.2044961,,,-11.410176063679002
273992251618587.38,1.094164e-06,-57.9068903,,,-11.405254499589889
273997159789877.84,1.0941444e-06,-57.6195007,,,-11.400332759175557
274002068137016.9,1.0941248e-06,-57.3004604,,,-11.39541084242648
274006976660014.03,1.0941052e-06,-57.1296178,,,-11.390488749333164
274011885358878.62,1.0940856e-06,-57.0635631,,,-11.385566479886176
274016794233620.28,1.094066e-06,-57.1254646,,,-11.380644034075896
274021703284248.28,1.0940464e-06,-57.2465404,,,-11.375721411893018
274026612510772.12,1.0940268e-06,-57.3628264,,,-11.370798613328015
274031521913201.28,1.0940072e-06,-57.4824515,,,-11.36587563837139
274036431491545.25,1.0939876e-06,-57.4849917,,,-11.36095248701362
274041341245813.4,1.093968e-06,-57.3674429,,,-11.356029159245303
274046251176015.25,1.0939484e-06,-57.3338976,,,-11.35110565505691
274051161282160.25,1.0939288e-06,-57.4835162,,,-11.346181974438952
274056071564257.8,1.0939092e-06,-57.7833823,,,-11.341258117381992
274060982022317.44,1.0938896e-06,-58.1814566,,,-11.336334083876505
274065892656348.56,1.09387e-06,-58.4924059,,,-11.331409873913026
274070803466360.62,1.0938504e-06,-58.6356274,,,-11.326485487482095
274075714452363.2,1.0938308e-06,-58.6058875,,,-11.32156092457412
274080625614365.6,1.0938112e-06,-58.513947,,,-11.316636185179732
274085536952377.4,1.0937916e-06,-58.5170738,,,-11.311711269289342
274090448466407.97,1.093772e-06,-58.6643411,,,-11.306786176893581
274095360156466.88,1.0937524e-06,-58.8408403,,,-11.30186090798283
274100272022563.47,1.0937328e-06,-58.9816857,,,-11.296935462547717
274105184064707.28,1.0937132e-06,-58.8473333,,,-11.292009840578684
274110096282907.72,1.0936936e-06,-58.5231678,,,-11.287084042066303
274115008677174.4,1.093674e-06,-58.1188475,,,-11.282158067000918
274119921247516.6,1.0936544e-06,-57.752483,,,-11.277231915373253
274124833993943.84,1.0936348e-06,-57.4994475,,,-11.272305587173724
274129746916465.7,1.0936152e-06,-57.4710168,,,-11.267379082392768
274134660015091.53,1.0935956e-06,-57.4744218,,,-11.262452401020957
274139573289830.8,1.093576e-06,-57.4523672,,,-11.257525543048825
274144486740693.03,1.0935564e-06,-57.2357342,,,-11.252598508466845
274149400367687.7,1.0935368e-06,-56.9419626,,,-11.247671297265493
274154314170824.25,1.0935172e-06,-56.7207722,,,-11.242743909435273
274159228150112.1,1.0934976e-06,-56.6378606,,,-11.237816344966784
274164142305560.8,1.093478e-06,-56.7556164,,,-11.232888603850407
274169056637179.75,1.0934584e-06,-57.0246545,,,-11.22796068607677
274173971144978.6,1.0934388e-06,-57.2248616,,,-11.22303259163616
274178885828966.62,1.0934192e-06,-57.3523667,,,-11.21810432051927
274183800689153.38,1.0933996e-06,-57.3641772,,,-11.213175872716544
274188715725548.28,1.09338e-06,-57.3336915,,,-11.208247248218516
274193630938160.97,1.0933604e-06,-57.3875136,,,-11.203318447015535
274198546327000.72,1.0933408e-06,-57.6258389,,,-11.198389469098293
274203461892077.1,1.0933212e-06,-57.9587099,,,-11.193460314457205
274208377633399.6,1.0933016e-06,-58.2913621,,,-11.18853098308274
274213293550977.72,1.093282e-06,-58.4808929,,,-11.183601474965377
274218209644820.88,1.0932624e-06,-58.5287668,,,-11.178671790095677
274223125914938.56,1.0932428e-06,-58.3811842,,,-11.173741928464121
274228042361340.28,1.0932232e-06,-58.2771484,,,-11.168811890061177
274232958984035.56,1.0932036e-06,-58.3143114,,,-11.16388167487729
274237875783033.75,1.093184e-06,-58.5471326,,,-11.15895128290309
274242792758344.5,1.0931644e-06,-58.9688805,,,-11.154020714128894
274247709909977.16,1.0931448e-06,-59.0283716,,,-11.149089968545331
274252627237941.3,1.0931252e-06,-58.5370475,,,-11.144159046142784
274257544742246.3,1.0931056e-06,-57.8662431,,,-11.139227946911882
274262462422901.75,1.093086e-06,-57.3634162,,,-11.134296670843003
274267380279917.1,1.0930664e-06,-57.0085217,,,-11.129365217926654
274272298313301.84,1.0930468e-06,-56.8561267,,,-11.124433588153307
274277216523065.5,1.0930272e-06,-56.8180752,,,-11.119501781513438
274282134909217.47,1.0930076e-06,-56.8075826,,,-11.114569797997614
274287053471767.28,1.092988e-06,-56.7715692,,,-11.109637637596277
274291972210724.47,1.0929684e-06,-56.5870356,,,-11.104705300299868
274296891126098.5,1.0929488e-06,-56.4266075,,,-11.099772786098894
274301810217898.84,1.0929292e-06,-56.2828124,,,-11.09484009498386
274306729486134.97,1.0929096e-06,-56.2990189,,,-11.089907226945272
274311648930816.44,1.09289e-06,-56.4911538,,,-11.084974181973537
274316568551952.75,1.0928704e-06,-56.7688866,,,-11.080040960059133
274321488349553.3,1.0928508e-06,-57.0373941,,,-11.075107561192626
274326408323627.7,1.0928312e-06,-57.1620314,,,-11.070173985364427
274331328474185.28,1.0928116e-06,-57.1814236,,,-11.065240232565104
274336248801235.75,1.092792e-06,-57.2060295,,,-11.060306302784973
274341169304788.44,1.0927724e-06,-57.2425645,,,-11.055372196014666
274346089984852.97,1.0927528e-06,-57.4143016,,,-11.050437912244533
274351010841438.7,1.0927332e-06,-57.6419082,,,-11.0455034514652
274355931874555.25,1.0927136e-06,-57.8351911,,,-11.040568813666987
274360853084212.1,1.092694e-06,-57.4431714,,,-11.03563399884043
274365774470418.62,1.0926744e-06,-54.141487,,,-11.030699006976095
274370696033184.47,1.0926548e-06,-48.3870982,,,-11.025763838064332
274375617772519.16,1.0926352e-06,-43.7874194,,,-11.020828492095585
274380539688432.1,1.0926156e-06,-40.0985848,,,-11.015892969060419
274385461780932.75,1.092596e-06,-34.8750923,,,-11.01095726894934
274390384050030.72,1.0925764e-06,-26.5291252,,,-11.006021391752729
274395306495735.53,1.0925568e-06,-20.9419227,,,-11.001085337461026
274400229118056.6,1.0925372e-06,-20.4689938,,,-10.9961491060648
274405151917003.44,1.0925176e-06,-24.637295,,,-10.991212697554493
274410074892585.6,1.092498e-06,-31.3573402,,,-10.98627611192055
274414998044812.62,1.0924784e-06,-36.9555434,,,-10.981339349153377
274419921373693.9,1.0924588e-06,-41.4062918,,,-10.976402409243576
274424844879239.03,1.0924392e-06,-45.4743249,,,-10.971465292181529
274429768561457.5,1.0924196e-06,-49.01469,,,-10.966527997957705
274434692420358.88,1.0924e-06,-51.7567139,,,-10.961590526562519
274439616455952.53,1.0923804e-06,-54.3892879,,,-10.956652877986567
274444540668248.1,1.0923608e-06,-55.517307,,,-10.9517150522202
274449465057255.0,1.0923412e-06,-55.6437969,,,-10.946777049253953
274454389622982.84,1.0923216e-06,-55.6981895,,,-10.941838869078207
274459314365441.03,1.092302e-06,-55.8414649,,,-10.936900511683527
274464239284639.2,1.0922824e-06,-56.1252575,,,-10.931961977060265
274469164380586.8,1.0922628e-06,-56.5200901,,,-10.927023265198892
274474089653293.38,1.0922432e-06,-56.7695274,,,-10.922084376089913
274479015102768.3,1.0922236e-06,-56.9306005,,,-10.917145309723868
274483940729021.3,1.092204e-06,-56.952089,,,-10.912206066091038
274488866532061.75,1.0921844e-06,-57.0133693,,,-10.907266645182023
274493792511899.38,1.0921648e-06,-57.1202135,,,-10.90232704698705
274498718668543.38,1.0921452e-06,-57.3490581,,,-10.897387271496902
274503645002003.44,1.0921256e-06,-57.5513014,,,-10.892447318701866
274508571512289.1,1.092106e-06,-57.5857934,,,-10.887507188592386
274513498199409.84,1.0920864e-06,-57.4545215,,,-10.882566881158931
274518425063375.25,1.0920668e-06,-57.1248168,,,-10.877626396391918
274523352104194.75,1.0920472e-06,-56.8215134,,,-10.872685734281879
274528279321877.9,1.0920276e-06,-56.5696565,,,-10.867744894819229
274533206716434.28,1.092008e-06,-56.4380316,,,-10.862803877994374
274538134287873.4,1.0919884e-06,-56.3235148,,,-10.85786268379776
274543062036204.7,1.0919688e-06,-56.2018503,,,-10.852921312219955
274547989961437.75,1.0919492e-06,-55.9531951,,,-10.847979763251306
274552918063582.1,1.0919296e-06,-55.6425312,,,-10.843038036882286
274557846342647.3,1.09191e-06,-55.3316014,,,-10.838096133103276
274562774798642.8,1.0918904e-06,-55.1253998,,,-10.833154051904845
274567703431578.16,1.0918708e-06,-55.1009982,,,-10.8282117932774
274572632241462.9,1.0918512e-06,-55.2064626,,,-10.823269357211357
274577561228306.62,1.0918316e-06,-55.3541561,,,-10.818326743697124
274582490392118.8,1.091812e-06,-55.4779744,,,-10.813383952725177
274587419732908.9,1.0917924e-06,-55.5056176,,,-10.80844098428605
274592349250686.56,1.0917728e-06,-55.4612947,,,-10.80349783837006
274597278945461.3,1.0917532e-06,-55.4800558,,,-10.79855451496765
274602208817242.6,1.0917336e-06,-55.6131013,,,-10.793611014069358
274607138866040.0,1.091714e-06,-55.9001393,,,-10.788667335665561
274612069091863.03,1.0916944e-06,-56.3044868,,,-10.783723479746735
274616999494721.38,1.0916748e-06,-56.6352818,,,-10.778779446303163
274621930074624.3,1.0916552e-06,-56.8823393,,,-10.773835235325544
274626860831581.53,1.0916356e-06,-56.9748669,,,-10.768890846804156
274631791765602.53,1.091616e-06,-56.9595571,,,-10.76394628072948
274636722876696.97,1.0915964e-06,-56.9189831,,,-10.759001537091827
274641654164874.16,1.0915768e-06,-56.9416182,,,-10.754056615881861
274646585630143.75,1.0915572e-06,-57.0563046,,,-10.7491115170899
274651517272515.38,1.0915376e-06,-57.1869146,,,-10.744166240706292
274656449091998.5,1.091518e-06,-57.2109934,,,-10.73922078672154
274661381088602.62,1.0914984e-06,-57.0123413,,,-10.734275155126122
274666313262337.28,1.0914788e-06,-56.6776395,,,-10.729329345910477
274671245613212.1,1.0914592e-06,-56.3372179,,,-10.724383359064955
274676178141236.6,1.0914396e-06,-56.0230054,,,-10.719437194579998
274681110846420.28,1.09142e-06,-55.816839,,,-10.714490852446078
274686043728772.7,1.0914004e-06,-55.7374437,,,-10.709544332653639
274690976788303.38,1.0913808e-06,-55.7166228,,,-10.704597635193092
274695910025022.0,1.0913612e-06,-55.6414422,,,-10.699650760054755
274700843438937.9,1.0913416e-06,-55.4544921,,,-10.694703707229255
274705777030060.8,1.091322e-06,-55.1707034,,,-10.689756476706851
274710710798400.12,1.0913024e-06,-54.9779403,,,-10.684809068478108
274715644743965.56,1.0912828e-06,-54.9127449,,,-10.679861482533282
274720578866766.53,1.0912632e-06,-54.9983807,,,-10.674913718862937
274725513166812.62,1.0912436e-06,-55.2208445,,,-10.669965777457458
274730447644113.38,1.091224e-06,-55.4748676,,,-10.665017658307283
274735382298678.44,1.0912044e-06,-55.6429619,,,-10.660069361402732
274740317130517.2,1.0911848e-06,-55.6963664,,,-10.655120886734402
274745252139639.38,1.0911652e-06,-55.7185764,,,-10.650172234292516
274750187326054.4,1.0911456e-06,-55.7927608,,,-10.645223404067645
274755122689771.8,1.091126e-06,-56.0262426,,,-10.640274396050227
274760058230801.38,1.0911064e-06,-56.3843505,,,-10.635325210230457
274764993949152.3,1.0910868e-06,-56.7049208,,,-10.630375846599089
274769929844834.47,1.0910672e-06,-56.912622,,,-10.625426305146252
274774865917857.28,1.0910476e-06,-56.9613327,,,-10.620476585862486
274779802168230.3,1.091028e-06,-56.8800601,,,-10.615526688738196
274784738595963.16,1.0910084e-06,-56.7438765,,,-10.610576613763765
274789675201065.3,1.0909888e-06,-56.6820775,,,-10.605626360929667
274794611983546.3,1.0909692e-06,-56.6944874,,,-10.600675930226345
274799548943415.9,1.0909496e-06,-56.6728521,,,-10.59572532164402
274804486080683.47,1.09093e-06,-56.5815502,,,-10.590774535173292
274809423395358.6,1.0909104e-06,-56.3114159,,,-10.585823570804543
274814360887450.84,1.0908908e-06,-55.9683245,,,-10.58087242852818
274819298556969.9,1.0908712e-06,-55.6356524,,,-10.575921108334489
274824236403925.16,1.0908516e-06,-55.3748073,,,-10.570969610214073
274829174428326.25,1.090832e-06,-55.2375357,,,-10.566017934157244
274834112630182.8,1.0908124e-06,-55.1650646,,,-10.561066080154356
274839051009504.3,1.0907928e-06,-55.1205282,,,-10.55611404819591
274843989566300.3,1.0907732e-06,-54.9542379,,,-10.551161838272318
274848928300580.44,1.0907536e-06,-54.3673302,,,-10.54620945037393
274853867212354.25,1.090734e-06,-53.1399334,,,-10.541256884491155
274858806301631.3,1.0907144e-06,-52.9814519,,,-10.536304140614403
274863745568421.16,1.0906948e-06,-54.2315707,,,-10.53135121873412
274868685012733.38,1.0906752e-06,-54.9669181,,,-10.526398118840683
274873624634577.56,1.0906556e-06,-55.3219115,,,-10.521444840924474
274878564433963.3,1.090636e-06,-55.5603727,,,-10.51649138497587
274883504410900.12,1.0906164e-06,-55.6691666,,,-10.511537750985346
274888444565397.6,1.0905968e-06,-55.6927251,,,-10.506583938943283
274893384897465.28,1.0905772e-06,-55.733266,,,-10.50162994884009
274898325407112.88,1.0905576e-06,-55.8179684,,,-10.496675780666052
274903266094349.75,1.090538e-06,-56.0256885,,,-10.491721434411772
274908206959185.7,1.0905184e-06,-56.2971811,,,-10.48676691006744
274913148001630.1,1.0904988e-06,-56.5380305,,,-10.481812207623621
274918089221692.62,1.0904792e-06,-56.6465636,,,-10.476857327070634
274923030619382.88,1.0904596e-06,-56.5548285,,,-10.47190226839886
274927972194710.4,1.09044e-06,-56.3938256,,,-10.466947031598709
274932913947684.75,1.0904204e-06,-56.1808419,,,-10.461991616660624
274937855878315.6,1.0904008e-06,-56.0160748,,,-10.457036023574888
274942797986612.4,1.0903812e-06,-55.8983221,,,-10.45208025233201
274947740272584.8,1.0903616e-06,-55.8248346,,,-10.447124302922337
274952682736242.4,1.090342e-06,-55.6717887,,,-10.442168175336246
274957625377594.75,1.0903224e-06,-55.4340346,,,-10.437211869564152
274962568196651.44,1.0903028e-06,-55.1008397,,,-10.432255385596433
274967511193422.03,1.0902832e-06,-54.7647562,,,-10.4272987234235
274972454367916.16,1.0902636e-06,-54.4852039,,,-10.4223418830357
274977397720143.4,1.090244e-06,-54.3576322,,,-10.417384864423417
274982341250113.28,1.0902244e-06,-54.3217141,,,-10.41242766757712
274987284957835.44,1.0902048e-06,-54.359469,,,-10.407470292487128
274992228843319.44,1.0901852e-06,-54.3686231,,,-10.402512739143852
274997172906574.97,1.0901656e-06,-54.3391656,,,-10.397555007537578
275002117147611.44,1.090146e-06,-54.262504,,,-10.392597097658875
275007061566438.53,1.0901264e-06,-54.170906,,,-10.387639009498026
275012006163065.84,1.0901068e-06,-54.1268924,,,-10.382680743045412
275016950937502.97,1.0900872e-06,-54.2064591,,,-10.377722298291413
275021895889759.5,1.0900676e-06,-54.439551,,,-10.372763675226409
275026841019845.0,1.090048e-06,-54.8348554,,,-10.367804873840809
275031786327769.03,1.0900284e-06,-55.1349163,,,-10.362845894125027
275036731813541.3,1.0900088e-06,-55.1665247,,,-10.357886736069315
275041677477171.38,1.0899892e-06,-55.1747084,,,-10.352927399664116
275046623318668.72,1.0899696e-06,-55.2217707,,,-10.347967884899905
275051569338043.03,1.08995e-06,-55.3066001,,,-10.343008191766968
275056515535303.88,1.0899304e-06,-55.5337388,,,-10.338048320255712
275061461910460.97,1.0899108e-06,-55.7939825,,,-10.333088270356397
275066408463523.7,1.0898912e-06,-55.9209955,,,-10.328128042059618
275071355194501.8,1.0898716e-06,-55.7866763,,,-10.323167635355569
275076302103404.84,1.089852e-06,-55.456056,,,-10.31820705023472
275081249190242.47,1.0898324e-06,-55.1162808,,,-10.313246286687363
275086196455024.25,1.0898128e-06,-54.8607841,,,-10.308285344703904
275091143897759.7,1.0897932e-06,-54.7424886,,,-10.303324224274817
275096091518458.5,1.0897736e-06,-54.6621779,,,-10.29836292539036
275101039317130.3,1.089754e-06,-54.5435567,,,-10.293401448040878
275105987293784.62,1.0897344e-06,-54.2986276,,,-10.288439792216847
275110935448431.1,1.0897148e-06,-53.9748102,,,-10.28347795790858
275115883781079.3,1.0896952e-06,-53.6228179,,,-10.278515945106463
275120832291738.97,1.0896756e-06,-53.3892955,,,-10.273553753800776
275125780980419.5,1.089656e-06,-53.299221,,,-10.26859138398206
275130729847130.62,1.0896364e-06,-53.3569357,,,-10.263628835640564
275135678891881.97,1.0896168e-06,-53.4979465,,,-10.258666108766642
275140628114683.12,1.0895972e-06,-53.5660343,,,-10.25370320335067
275145577515543.7,1.0895776e-06,-53.5671602,,,-10.24874011938303
275150527094473.16,1.089558e-06,-53.513122,,,-10.243776856854193
275155476851481.3,1.0895384e-06,-53.4885645,,,-10.238813415754354
275160426786577.72,1.0895188e-06,-53.6068563,,,-10.23384979607392
275165376899771.9,1.0894992e-06,-53.8892501,,,-10.228885997803339
275170327191073.6,1.0894796e-06,-54.2948994,,,-10.22392202093286
275175277660492.3,1.08946e-06,-54.6567712,,,-10.21895786545293
275180228308037.8,1.0894404e-06,-54.9004308,,,-10.213993531353768
275185179133719.5,1.0894208e-06,-54.9880231,,,-10.209029018625943
275190130137547.12,1.0894012e-06,-54.969989,,,-10.20406432725968
275195081319530.25,1.0893816e-06,-54.9822944,,,-10.199099457245387
275200032679678.6,1.089362e-06,-55.0961743,,,-10.194134408573321
275204984218001.6,1.0893424e-06,-55.2953355,,,-10.189169181234016
275209935934509.03,1.0893228e-06,-55.6036372,,,-10.184203775217666
275214887829210.44,1.0893032e-06,-55.9898396,,,-10.179238190514713
275219839902115.5,1.0892836e-06,-55.751746,,,-10.174272427115442
275224792153233.75,1.089264e-06,-55.0551219,,,-10.169306485010296
275229744582574.84,1.0892444e-06,-54.5256908,,,-10.16434036418959
275234697190148.44,1.0892248e-06,-54.1962047,,,-10.159374064643643
275239649975964.16,1.0892052e-06,-53.9954326,,,-10.154407586362803
275244602940031.53,1.0891856e-06,-53.9121147,,,-10.149440929337514
275249556082360.25,1.089166e-06,-53.8394254,,,-10.144474093558058
275254509402959.97,1.0891464e-06,-53.6926505,,,-10.139507079014756
275259462901840.25,1.0891268e-06,-53.4876611,,,-10.134539885698016
275264416579010.8,1.0891072e-06,-53.2264109,,,-10.129572513598095
275269370434481.12,1.0890876e-06,-53.01963,,,-10.124604962705495
275274324468260.97,1.089068e-06,-52.8820373,,,-10.119637233010412
275279278680359.8,1.0890484e-06,-52.9193187,,,-10.114669324503346
275284233070787.5,1.0890288e-06,-53.069375,,,-10.10970123717443
275289187639553.47,1.0890092e-06,-53.2348637,,,-10.104732971014199
275294142386667.4,1.0889896e-06,-53.3455073,,,-10.099764526012939
275299097312138.97,1.08897e-06,-53.3773571,,,-10.094795902160964
275304052415977.8,1.0889504e-06,-53.3834131,,,-10.089827099448597
275309007698193.5,1.0889308e-06,-53.4745772,,,-10.084858117866244
275313963158795.7,1.0889112e-06,-53.6841884,,,-10.079888957404226
275318918797794.0,1.0888916e-06,-54.0058868,,,-10.074919618052887
275323874615198.12,1.088872e-06,-54.3525827,,,-10.069950099802515
275328830611017.6,1.0888524e-06,-54.6140433,,,-10.064980402643554
275333786785262.16,1.0888328e-06,-54.7280938,,,-10.060010526566225
275338743137941.38,1.0888132e-06,-54.7240266,,,-10.05504047156094
275343699669064.97,1.0887936e-06,-54.675494,,,-10.050070237617952
275348656378642.4,1.088774e-06,-54.6353874,,,-10.045099824727767
275353613266683.47,1.0887544e-06,-54.604672,,,-10.040129232880577
275358570333197.75,1.0887348e-06,-54.07873,,,-10.03515846206676
275363527578194.97,1.0887152e-06,-50.4930149,,,-10.030187512276575
275368485001684.6,1.0886956e-06,-46.7541115,,,-10.02521638350052
275373442603676.4,1.088676e-06,-40.6266639,,,-10.020245075728795
275378400384179.97,1.0886564e-06,-36.1416992,,,-10.015273588951803
275383358343205.03,1.0886368e-06,-30.2990491,,,-10.010301923159773
275388316480761.1,1.0886172e-06,-21.9093617,,,-10.005330078343174
275393274796857.9,1.0885976e-06,-18.28162,,,-10.000358054492233
275398233291505.03,1.088578e-06,-19.8895324,,,-9.99538585159736
275403191964712.25,1.0885584e-06,-26.0390705,,,-9.990413469648745
275408150816489.03,1.0885388e-06,-32.5002406,,,-9.985440908636896
275413109846845.12,1.0885192e-06,-37.2711872,,,-9.980468168552033
275418069055790.2,1.0884996e-06,-41.2177342,,,-9.975495249384474
275423028443333.84,1.08848e-06,-45.1940274,,,-9.97052215112457
275427988009485.7,1.0884604e-06,-47.8097233,,,-9.965548873762698
275432947754255.44,1.0884408e-06,-50.5466175,,,-9.96057541728911
275437907677652.72,1.0884212e-06,-52.4669358,,,-9.95560178169416
275442867779687.2,1.0884016e-06,-53.0590795,,,-9.950627966968161
275447828060368.53,1.088382e-06,-53.201345,,,-9.945653973101402
275452788519706.3,1.0883624e-06,-53.2703106,,,-9.940679800084292
275457749157710.25,1.0883428e-06,-53.4322334,,,-9.935705447907084
275462709974390.0,1.0883232e-06,-53.7168992,,,-9.930730916560098
275467670969755.16,1.0883036e-06,-54.0479186,,,-9.92575620603371
275472632143815.4,1.088284e-06,-54.3226183,,,-9.92078131631821
275477593496580.4,1.0882644e-06,-54.428767,,,-9.915806247403912
275482555028059.88,1.0882448e-06,-54.3985974,,,-9.910830999281073
275487516738263.38,1.0882252e-06,-54.2764809,,,-9.905855571940101
275492478627200.6,1.0882056e-06,-54.1608137,,,-9.900879965371283
275497440694881.2,1.088186e-06,-54.1172963,,,-9.895904179564937
275502402941314.84,1.0881664e-06,-54.1275655,,,-9.89092821451135
275507365366511.2,1.0881468e-06,-54.116656,,,-9.885952070200865
275512327970479.9,1.0881272e-06,-53.931188,,,-9.880975746623774
275517290753230.62,1.0881076e-06,-53.6519902,,,-9.875999243770421
275522253714773.03,1.088088e-06,-53.3189054,,,-9.871022561631094
275527216855116.84,1.0880684e-06,-53.0112074,,,-9.866045700196045
275532180174271.6,1.0880488e-06,-52.7794692,,,-9.861068659455718
275537143672247.03,1.0880292e-06,-52.6486762,,,-9.856091439400338
275542107349052.8,1.0880096e-06,-52.6214102,,,-9.851114040020219
275547071204698.6,1.08799e-06,-52.5793202,,,-9.84613646130568
275552035239194.0,1.0879704e-06,-52.4577207,,,-9.841158703247068
275556999452548.75,1.0879508e-06,-52.2777012,,,-9.836180765834637
275561963844772.5,1.0879312e-06,-52.102671,,,-9.831202649058707
275566928415874.97,1.0879116e-06,-51.9764515,,,-9.826224352909529
275571893165865.72,1.087892e-06,-51.9896957,,,-9.821245877377516
275576858094754.5,1.0878724e-06,-52.1459227,,,-9.81626722245289
275581823202550.9,1.0878528e-06,-52.3904435,,,-9.811288388126032
275586788489264.72,1.0878332e-06,-52.6031165,,,-9.806309374387132
275591753954905.5,1.0878136e-06,-52.7583524,,,-9.801330181226602
275596719599482.97,1.087794e-06,-52.8137064,,,-9.796350808634697
275601685423006.8,1.0877744e-06,-52.8468647,,,-9.791371256601701
275606651425486.72,1.0877548e-06,-52.9475033,,,-9.786391525117901
275611617606932.28,1.0877352e-06,-53.1718247,,,-9.781411614173678
275616583967353.2,1.0877156e-06,-53.4845082,,,-9.776431523759316
275621550506759.2,1.087696e-06,-53.7882349,,,-9.771451253865036
275626517225160.0,1.0876764e-06,-53.9484393,,,-9.766470804481097
275631484122565.12,1.0876568e-06,-53.9130085,,,-9.76149017559797
275636451198984.4,1.0876372e-06,-53.7537914,,,-9.756509367205785
275641418454427.38,1.0876176e-06,-53.5490044,,,-9.751528379294983
275646385888903.8,1.087598e-06,-53.4479336,,,-9.746547211855756
275651353502423.38,1.0875784e-06,-53.4202784,,,-9.741565864878423
275656321294995.72,1.0875588e-06,-53.3675534,,,-9.736584338353298
275661289266630.56,1.0875392e-06,-53.2108834,,,-9.731602632270638
275666257417337.6,1.0875196e-06,-52.9054618,,,-9.726620746620728
275671225747126.44,1.0875e-06,-52.4977829,,,-9.721638681393916
275676194256006.8,1.0874804e-06,-52.1459644,,,-9.716656436580458
275681162943988.4,1.0874608e-06,-51.8987877,,,-9.711674012170635
275686131811080.97,1.0874412e-06,-51.8100297,,,-9.706691408154676
275691100857294.0,1.0874216e-06,-51.8298218,,,-9.70170862452305
275696070082637.38,1.087402e-06,-51.8462888,,,-9.696725661265859
275701039487120.62,1.0873824e-06,-51.7809438,,,-9.691742518373541
275706009070753.6,1.0873628e-06,-51.6128101,,,-9.686759195836228
275710978833545.84,1.0873432e-06,-51.4525584,,,-9.681775693644331
275715948775507.12,1.0873236e-06,-51.3754168,,,-9.676792011788072
275720918896647.1,1.087304e-06,-51.4617065,,,-9.671808150257768
275725889196975.53,1.0872844e-06,-51.7142414,,,-9.66682410904361
275730859676502.0,1.0872648e-06,-52.0309584,,,-9.661839888136011
275735830335236.25,1.0872452e-06,-52.2988531,,,-9.656855487525194
275740801173187.97,1.0872256e-06,-52.4491155,,,-9.651870907201443
275745772190366.9,1.087206e-06,-52.4869001,,,-9.646886147154982
275750743386782.62,1.0871864e-06,-52.5243248,,,-9.641901207376222
275755714762444.9,1.0871668e-06,-52.6407449,,,-9.636916087855354
275760686317363.44,1.0871472e-06,-52.8650564,,,-9.631930788582666
275765658051547.9,1.0871276e-06,-53.1475191,,,-9.626945309548441
275770629965008.1,1.087108e-06,-53.3795108,,,-9.621959650742872
275775602057753.53,1.0870884e-06,-53.420689,,,-9.616973812156402
275780574329794.03,1.0870688e-06,-53.3168927,,,-9.611987793779189
275785546781139.2,1.0870492e-06,-53.1337983,,,-9.607001595601616
275790519411798.9,1.0870296e-06,-52.947928,,,-9.602015217613747
275795492221782.7,1.08701e-06,-52.8720469,,,-9.597028659806057
275800465211100.28,1.0869904e-06,-52.8264915,,,-9.592041922168766
275805438379761.4,1.0869708e-06,-52.7619655,,,-9.587055004692134
275810411727775.84,1.0869512e-06,-52.6132207,,,-9.582067907366348
275815385255153.12,1.0869316e-06,-52.3679819,,,-9.577080630181852
275820358961903.03,1.086912e-06,-52.0549509,,,-9.572093173128838
275825332848035.38,1.0868924e-06,-51.7211398,,,-9.567105536197467
275830306913559.72,1.0868728e-06,-51.4551919,,,-9.562117719378147
275835281158485.8,1.0868532e-06,-51.3144757,,,-9.557129722661104
275840255582823.38,1.0868336e-06,-51.2904896,,,-9.552141546036593
275845230186582.03,1.086814e-06,-51.2122442,,,-9.54715318949496
275850204969771.7,1.0867944e-06,-50.7277521,,,-9.542164653026271
275855179932401.8,1.0867748e-06,-50.1789459,,,-9.537175936621034
